time,gFx,gFy,gFz,TgF
13.414000,-0.0049,-0.0142,1.0378,1.038
13.419000,-0.0030,-0.0161,1.0339,1.034
13.424000,0.0009,-0.0142,1.0280,1.028
13.429000,0.0068,-0.0181,1.0300,1.030
13.434000,-0.0108,-0.0181,1.0222,1.022
13.439000,-0.0089,-0.0181,1.0241,1.024
13.445000,-0.0186,-0.0181,1.0222,1.023
13.449000,-0.0304,-0.0181,1.0163,1.017
13.453000,-0.0245,-0.0181,1.0163,1.017
13.458000,-0.0304,-0.0181,1.0241,1.025
13.464000,-0.0323,-0.0220,1.0222,1.023
13.468000,-0.0284,-0.0181,1.0339,1.034
13.473000,-0.0225,-0.0200,1.0280,1.028
13.488000,-0.0186,-0.0239,1.0339,1.034
13.490000,0.0068,-0.0220,1.0144,1.015
13.490000,0.0107,-0.0181,1.0124,1.013
13.517000,0.0166,-0.0200,1.0105,1.011
13.519000,0.0068,-0.0200,1.0222,1.022
13.519000,-0.0108,-0.0259,1.0222,1.023
13.520000,-0.0049,-0.0239,1.0202,1.021
13.520000,-0.0030,-0.0298,1.0202,1.021
13.521000,-0.0245,-0.0259,1.0144,1.015
13.523000,-0.0186,-0.0239,1.0241,1.025
13.529000,-0.0362,-0.0318,1.0280,1.029
13.532000,-0.0323,-0.0181,1.0085,1.009
13.537000,-0.0245,-0.0200,1.0261,1.027
13.542000,-0.0284,-0.0259,1.0183,1.019
13.548000,-0.0323,-0.0259,1.0222,1.023
13.552000,-0.0206,-0.0200,1.0378,1.038
13.557000,-0.0265,-0.0181,1.0261,1.027
13.572000,-0.0128,-0.0161,1.0183,1.018
13.574000,-0.0049,-0.0161,1.0320,1.032
13.575000,-0.0069,-0.0181,1.0280,1.028
13.604000,-0.0108,-0.0161,1.0300,1.030
13.607000,-0.0147,-0.0181,1.0378,1.038
13.608000,-0.0245,-0.0279,1.0378,1.038
13.608000,-0.0225,-0.0220,1.0202,1.021
13.609000,-0.0284,-0.0220,1.0124,1.013
13.609000,-0.0284,-0.0200,1.0261,1.027
13.610000,-0.0343,-0.0200,1.0300,1.031
13.613000,-0.0343,-0.0220,1.0202,1.021
13.616000,-0.0323,-0.0181,1.0241,1.025
13.621000,-0.0206,-0.0200,1.0320,1.032
13.626000,-0.0128,-0.0161,1.0378,1.038
13.631000,-0.0030,-0.0181,1.0222,1.022
13.636000,0.0048,-0.0103,1.0261,1.026
13.640000,-0.0030,-0.0142,1.0241,1.024
13.647000,0.0048,-0.0142,1.0261,1.026
13.651000,0.0029,-0.0181,1.0183,1.018
13.655000,0.0009,-0.0142,1.0261,1.026
13.663000,-0.0147,-0.0181,1.0222,1.022
13.665000,-0.0206,-0.0220,1.0261,1.027
13.670000,-0.0265,-0.0181,1.0202,1.021
13.675000,-0.0284,-0.0142,1.0261,1.027
13.680000,-0.0167,-0.0200,1.0241,1.024
13.685000,-0.0186,-0.0220,1.0163,1.017
13.690000,-0.0206,-0.0200,1.0261,1.026
13.695000,-0.0167,-0.0220,1.0261,1.026
13.704000,-0.0049,-0.0142,1.0300,1.030
13.706000,-0.0010,-0.0181,1.0222,1.022
13.729000,0.0068,-0.0161,1.0241,1.024
13.731000,-0.0010,-0.0200,1.0163,1.017
13.731000,0.0107,-0.0181,1.0241,1.024
13.732000,-0.0069,-0.0239,1.0202,1.021
13.732000,0.0048,-0.0220,1.0261,1.026
13.734000,-0.0167,-0.0239,1.0339,1.034
13.739000,-0.0108,-0.0239,1.0222,1.023
13.746000,-0.0265,-0.0259,1.0163,1.017
13.749000,-0.0304,-0.0259,1.0300,1.031
13.754000,-0.0362,-0.0298,1.0105,1.012
13.759000,-0.0265,-0.0220,1.0222,1.023
13.763000,-0.0225,-0.0220,1.0241,1.025
13.768000,-0.0225,-0.0200,1.0241,1.025
13.773000,-0.0167,-0.0239,1.0339,1.034
13.787000,-0.0069,-0.0200,1.0222,1.022
13.789000,0.0048,-0.0142,1.0202,1.020
13.790000,0.0107,-0.0220,1.0241,1.024
13.793000,0.0126,-0.0181,1.0241,1.024
13.818000,0.0029,-0.0239,1.0280,1.028
13.819000,0.0107,-0.0220,1.0222,1.022
13.820000,-0.0030,-0.0220,1.0261,1.026
13.820000,-0.0089,-0.0181,1.0222,1.022
13.821000,-0.0186,-0.0239,1.0280,1.028
13.823000,-0.0343,-0.0239,1.0241,1.025
13.830000,-0.0304,-0.0239,1.0280,1.029
13.832000,-0.0323,-0.0200,1.0280,1.029
13.838000,-0.0343,-0.0181,1.0163,1.017
13.842000,-0.0343,-0.0220,1.0339,1.035
13.847000,-0.0245,-0.0181,1.0202,1.021
13.852000,-0.0245,-0.0142,1.0124,1.013
13.857000,-0.0108,-0.0181,1.0261,1.026
13.862000,-0.0069,-0.0142,1.0222,1.022
13.867000,-0.0069,-0.0181,1.0359,1.036
13.872000,-0.0030,-0.0161,1.0163,1.016
13.877000,-0.0108,-0.0200,1.0261,1.026
13.882000,-0.0049,-0.0181,1.0241,1.024
13.887000,-0.0147,-0.0181,1.0183,1.019
13.891000,-0.0147,-0.0200,1.0202,1.021
13.905000,-0.0167,-0.0200,1.0280,1.028
13.906000,-0.0245,-0.0181,1.0222,1.023
13.907000,-0.0265,-0.0200,1.0222,1.023
13.912000,-0.0284,-0.0239,1.0241,1.025
13.936000,-0.0225,-0.0181,1.0280,1.028
13.938000,-0.0186,-0.0279,1.0280,1.029
13.938000,-0.0108,-0.0259,1.0222,1.023
13.939000,0.0009,-0.0298,1.0222,1.023
13.940000,0.0009,-0.0220,1.0300,1.030
13.941000,0.0107,-0.0239,1.0163,1.017
13.947000,0.0048,-0.0200,1.0300,1.030
13.951000,-0.0069,-0.0200,1.0300,1.030
13.955000,-0.0089,-0.0259,1.0300,1.030
13.960000,-0.0089,-0.0181,1.0241,1.024
13.965000,-0.0245,-0.0279,1.0398,1.040
13.970000,-0.0284,-0.0239,1.0261,1.027
13.975000,-0.0245,-0.0259,1.0359,1.036
13.988000,-0.0245,-0.0239,1.0222,1.023
13.990000,-0.0304,-0.0259,1.0261,1.027
13.990000,-0.0323,-0.0220,1.0202,1.021
14.018000,-0.0147,-0.0200,1.0183,1.019
14.020000,-0.0245,-0.0239,1.0280,1.029
14.020000,-0.0010,-0.0220,1.0280,1.028
14.021000,0.0009,-0.0181,1.0241,1.024
14.021000,0.0048,-0.0181,1.0241,1.024
14.022000,0.0068,-0.0298,1.0261,1.027
14.024000,0.0029,-0.0259,1.0280,1.028
14.030000,0.0068,-0.0259,1.0261,1.026
14.034000,-0.0069,-0.0298,1.0261,1.027
14.039000,-0.0206,-0.0298,1.0339,1.035
14.044000,-0.0362,-0.0239,1.0241,1.025
14.049000,-0.0323,-0.0259,1.0300,1.031
14.054000,-0.0304,-0.0239,1.0105,1.011
14.059000,-0.0265,-0.0220,1.0222,1.023
14.064000,-0.0265,-0.0200,1.0183,1.019
14.069000,-0.0304,-0.0239,1.0261,1.027
14.073000,-0.0245,-0.0220,1.0378,1.038
14.090000,-0.0089,-0.0161,1.0144,1.015
14.091000,0.0126,-0.0142,1.0144,1.015
14.092000,0.0205,-0.0181,1.0163,1.017
14.093000,0.0146,-0.0181,1.0105,1.011
14.124000,0.0029,-0.0200,1.0222,1.022
14.125000,0.0224,-0.0103,1.0183,1.019
14.126000,0.0068,-0.0161,1.0144,1.015
14.126000,0.0146,-0.0142,1.0202,1.020
14.127000,-0.0128,-0.0200,1.0163,1.017
14.127000,-0.0186,-0.0200,1.0183,1.019
14.128000,-0.0245,-0.0200,1.0280,1.029
14.133000,-0.0225,-0.0181,1.0202,1.021
14.137000,-0.0304,-0.0181,1.0241,1.025
14.142000,-0.0284,-0.0161,1.0261,1.027
14.148000,-0.0265,-0.0181,1.0261,1.027
14.152000,-0.0343,-0.0161,1.0222,1.023
14.157000,-0.0108,-0.0122,1.0105,1.011
14.165000,-0.0030,-0.0142,1.0163,1.016
14.167000,0.0009,-0.0181,1.0202,1.020
14.172000,0.0009,-0.0200,1.0359,1.036
14.178000,-0.0010,-0.0220,1.0280,1.028
14.191000,0.0048,-0.0161,1.0124,1.013
14.192000,-0.0069,-0.0220,1.0163,1.017
14.194000,-0.0069,-0.0181,1.0202,1.020
14.220000,-0.0206,-0.0200,1.0085,1.009
14.222000,-0.0206,-0.0200,1.0144,1.015
14.223000,-0.0167,-0.0220,1.0202,1.021
14.223000,-0.0206,-0.0259,1.0261,1.027
14.224000,-0.0284,-0.0239,1.0163,1.017
14.224000,-0.0225,-0.0220,1.0280,1.029
14.226000,-0.0206,-0.0181,1.0202,1.021
14.232000,-0.0049,-0.0220,1.0241,1.024
14.236000,-0.0147,-0.0181,1.0339,1.034
14.241000,-0.0069,-0.0142,1.0339,1.034
14.246000,-0.0089,-0.0200,1.0280,1.028
14.251000,-0.0108,-0.0220,1.0359,1.036
14.256000,-0.0128,-0.0220,1.0202,1.021
14.261000,-0.0186,-0.0259,1.0417,1.042
14.270000,-0.0147,-0.0239,1.0300,1.030
14.272000,-0.0343,-0.0259,1.0280,1.029
14.275000,-0.0265,-0.0259,1.0320,1.033
14.300000,-0.0284,-0.0239,1.0202,1.021
14.301000,-0.0284,-0.0239,1.0202,1.021
14.302000,-0.0245,-0.0181,1.0163,1.017
14.302000,-0.0206,-0.0200,1.0300,1.030
14.303000,-0.0225,-0.0181,1.0280,1.028
14.305000,-0.0128,-0.0239,1.0378,1.038
14.310000,-0.0147,-0.0161,1.0202,1.020
14.315000,-0.0030,-0.0181,1.0359,1.036
14.320000,-0.0049,-0.0181,1.0261,1.026
14.325000,-0.0089,-0.0181,1.0202,1.020
14.331000,-0.0069,-0.0181,1.0202,1.020
14.334000,-0.0225,-0.0181,1.0241,1.025
14.339000,-0.0323,-0.0161,1.0280,1.029
14.344000,-0.0265,-0.0181,1.0183,1.019
14.349000,-0.0245,-0.0122,1.0241,1.025
14.354000,-0.0245,-0.0181,1.0183,1.019
14.359000,-0.0304,-0.0200,1.0300,1.031
14.364000,-0.0225,-0.0200,1.0183,1.019
14.369000,-0.0147,-0.0200,1.0300,1.030
14.374000,-0.0030,-0.0220,1.0320,1.032
14.379000,0.0029,-0.0220,1.0241,1.024
14.384000,0.0009,-0.0181,1.0280,1.028
14.388000,0.0068,-0.0181,1.0202,1.020
14.393000,0.0009,-0.0200,1.0241,1.024
14.408000,0.0087,-0.0200,1.0339,1.034
14.410000,-0.0089,-0.0200,1.0261,1.026
14.410000,-0.0069,-0.0200,1.0222,1.022
14.453000,-0.0186,-0.0181,1.0241,1.024
14.455000,-0.0284,-0.0200,1.0163,1.017
14.456000,-0.0186,-0.0200,1.0241,1.025
14.456000,-0.0167,-0.0200,1.0065,1.007
14.457000,-0.0206,-0.0220,1.0124,1.013
14.458000,-0.0265,-0.0259,1.0202,1.021
14.459000,-0.0284,-0.0181,1.0163,1.017
14.459000,-0.0147,-0.0220,1.0202,1.021
14.459000,-0.0049,-0.0239,1.0241,1.024
14.460000,-0.0049,-0.0239,1.0202,1.021
14.462000,-0.0010,-0.0161,1.0300,1.030
14.467000,-0.0089,-0.0239,1.0359,1.036
14.472000,0.0009,-0.0220,1.0300,1.030
14.477000,-0.0010,-0.0181,1.0339,1.034
14.489000,-0.0069,-0.0161,1.0105,1.011
14.490000,-0.0147,-0.0200,1.0222,1.022
14.492000,-0.0245,-0.0220,1.0261,1.027
14.513000,-0.0362,-0.0200,1.0241,1.025
14.515000,-0.0284,-0.0200,1.0261,1.027
14.516000,-0.0167,-0.0220,1.0163,1.017
14.516000,-0.0284,-0.0220,1.0183,1.019
14.517000,-0.0186,-0.0161,1.0222,1.022
14.521000,-0.0147,-0.0200,1.0280,1.028
14.526000,-0.0108,-0.0181,1.0261,1.026
14.532000,-0.0010,-0.0200,1.0183,1.018
14.536000,0.0205,-0.0220,1.0085,1.009
14.541000,0.0068,-0.0142,1.0105,1.011
14.546000,0.0029,-0.0181,1.0320,1.032
14.551000,0.0048,-0.0200,1.0202,1.020
14.556000,-0.0147,-0.0220,1.0300,1.030
14.560000,-0.0049,-0.0200,1.0359,1.036
14.566000,-0.0186,-0.0220,1.0300,1.030
14.570000,-0.0265,-0.0220,1.0202,1.021
14.575000,-0.0362,-0.0220,1.0320,1.033
14.590000,-0.0323,-0.0279,1.0300,1.031
14.592000,-0.0343,-0.0239,1.0241,1.025
14.593000,-0.0108,-0.0142,1.0124,1.013
14.595000,-0.0265,-0.0161,1.0261,1.027
14.616000,-0.0186,-0.0200,1.0202,1.021
14.617000,-0.0167,-0.0161,1.0320,1.032
14.618000,-0.0089,-0.0161,1.0241,1.024
14.618000,-0.0030,-0.0161,1.0280,1.028
14.619000,-0.0030,-0.0200,1.0280,1.028
14.624000,-0.0049,-0.0220,1.0359,1.036
14.629000,-0.0167,-0.0181,1.0320,1.032
14.634000,-0.0225,-0.0200,1.0320,1.032
14.641000,-0.0323,-0.0200,1.0241,1.025
14.644000,-0.0323,-0.0181,1.0241,1.025
14.650000,-0.0343,-0.0239,1.0241,1.025
14.654000,-0.0382,-0.0220,1.0320,1.033
14.659000,-0.0304,-0.0239,1.0222,1.023
14.666000,-0.0343,-0.0239,1.0183,1.019
14.669000,-0.0206,-0.0200,1.0241,1.025
14.674000,-0.0128,-0.0181,1.0202,1.020
14.678000,-0.0089,-0.0200,1.0339,1.034
14.684000,-0.0108,-0.0161,1.0280,1.028
14.689000,-0.0049,-0.0161,1.0261,1.026
14.693000,0.0009,-0.0161,1.0241,1.024
14.707000,0.0029,-0.0181,1.0065,1.007
14.708000,-0.0108,-0.0181,1.0241,1.024
14.713000,-0.0167,-0.0239,1.0300,1.030
14.714000,-0.0225,-0.0181,1.0241,1.025
14.737000,-0.0284,-0.0239,1.0241,1.025
14.738000,-0.0225,-0.0200,1.0202,1.021
14.739000,-0.0245,-0.0220,1.0280,1.029
14.739000,-0.0206,-0.0239,1.0261,1.027
14.739000,-0.0206,-0.0161,1.0222,1.023
14.742000,-0.0147,-0.0142,1.0183,1.018
14.749000,-0.0069,-0.0161,1.0280,1.028
14.752000,-0.0069,-0.0200,1.0261,1.026
14.757000,-0.0108,-0.0181,1.0183,1.018
14.762000,-0.0010,-0.0142,1.0202,1.020
14.767000,-0.0049,-0.0200,1.0183,1.018
14.772000,0.0009,-0.0161,1.0280,1.028
14.777000,-0.0089,-0.0142,1.0183,1.018
14.790000,-0.0108,-0.0161,1.0183,1.018
14.792000,-0.0128,-0.0161,1.0202,1.020
14.793000,-0.0186,-0.0161,1.0183,1.019
14.800000,-0.0167,-0.0181,1.0124,1.013
14.820000,-0.0206,-0.0239,1.0144,1.015
14.821000,-0.0186,-0.0220,1.0144,1.015
14.822000,-0.0225,-0.0239,1.0300,1.031
14.822000,-0.0128,-0.0161,1.0320,1.032
14.823000,-0.0089,-0.0200,1.0241,1.024
14.826000,0.0068,-0.0220,1.0241,1.024
14.831000,0.0029,-0.0239,1.0183,1.019
14.836000,0.0048,-0.0220,1.0280,1.028
14.841000,0.0029,-0.0220,1.0300,1.030
14.847000,-0.0030,-0.0220,1.0320,1.032
14.851000,-0.0049,-0.0239,1.0300,1.030
14.856000,-0.0069,-0.0239,1.0241,1.024
14.861000,-0.0069,-0.0239,1.0163,1.017
14.867000,-0.0186,-0.0220,1.0280,1.028
14.871000,-0.0206,-0.0200,1.0183,1.019
14.875000,-0.0323,-0.0239,1.0280,1.029
14.890000,-0.0245,-0.0239,1.0398,1.040
14.891000,-0.0225,-0.0239,1.0300,1.031
14.893000,-0.0245,-0.0220,1.0183,1.019
14.895000,-0.0089,-0.0200,1.0339,1.034
14.923000,-0.0089,-0.0259,1.0202,1.021
14.924000,-0.0049,-0.0220,1.0241,1.024
14.925000,0.0009,-0.0181,1.0261,1.026
14.925000,-0.0010,-0.0220,1.0280,1.028
14.926000,-0.0089,-0.0181,1.0261,1.026
14.926000,-0.0069,-0.0239,1.0222,1.022
14.929000,-0.0147,-0.0200,1.0222,1.022
14.935000,-0.0069,-0.0181,1.0144,1.015
14.939000,-0.0108,-0.0200,1.0085,1.009
14.944000,-0.0304,-0.0181,1.0144,1.015
14.950000,-0.0225,-0.0200,1.0163,1.017
14.954000,-0.0323,-0.0161,1.0124,1.013
14.959000,-0.0304,-0.0181,1.0183,1.019
14.967000,-0.0225,-0.0181,1.0222,1.023
14.969000,-0.0206,-0.0161,1.0183,1.019
14.974000,-0.0128,-0.0161,1.0183,1.018
14.979000,-0.0069,-0.0122,1.0163,1.016
14.984000,0.0048,-0.0122,1.0007,1.001
14.989000,-0.0049,-0.0161,1.0144,1.015
14.994000,0.0029,-0.0161,1.0183,1.018
15.008000,-0.0010,-0.0181,1.0183,1.018
15.010000,-0.0128,-0.0142,1.0163,1.016
15.010000,-0.0147,-0.0142,1.0202,1.020
15.013000,-0.0206,-0.0161,1.0163,1.017
15.041000,-0.0167,-0.0161,1.0222,1.022
15.042000,-0.0245,-0.0181,1.0241,1.025
15.042000,-0.0323,-0.0200,1.0300,1.031
15.043000,-0.0186,-0.0161,1.0144,1.015
15.043000,-0.0265,-0.0200,1.0300,1.031
15.044000,-0.0147,-0.0181,1.0280,1.028
15.049000,-0.0030,-0.0142,1.0359,1.036
15.052000,-0.0167,-0.0161,1.0202,1.020
15.062000,-0.0069,-0.0142,1.0320,1.032
15.063000,-0.0108,-0.0200,1.0222,1.022
15.067000,-0.0128,-0.0200,1.0280,1.028
15.072000,-0.0147,-0.0200,1.0359,1.036
15.078000,-0.0128,-0.0161,1.0222,1.022
15.090000,-0.0167,-0.0161,1.0183,1.019
15.092000,-0.0186,-0.0142,1.0144,1.015
15.093000,-0.0186,-0.0220,1.0222,1.023
15.098000,-0.0167,-0.0161,1.0183,1.019
15.127000,-0.0206,-0.0161,1.0261,1.026
15.129000,-0.0108,-0.0142,1.0222,1.022
15.130000,-0.0069,-0.0181,1.0124,1.013
15.131000,0.0009,-0.0181,1.0320,1.032
15.131000,0.0029,-0.0161,1.0300,1.030
15.132000,0.0029,-0.0220,1.0163,1.017
15.135000,0.0166,-0.0142,1.0202,1.020
15.137000,0.0146,-0.0181,1.0124,1.013
15.142000,0.0087,-0.0220,1.0202,1.021
15.146000,-0.0010,-0.0200,1.0280,1.028
15.152000,-0.0128,-0.0259,1.0183,1.019
15.156000,-0.0147,-0.0259,1.0378,1.038
15.161000,-0.0206,-0.0181,1.0417,1.042
15.166000,-0.0186,-0.0200,1.0085,1.009
15.171000,-0.0225,-0.0239,1.0241,1.025
15.176000,-0.0225,-0.0220,1.0202,1.021
15.191000,-0.0284,-0.0239,1.0261,1.027
15.192000,-0.0167,-0.0220,1.0280,1.028
15.193000,-0.0089,-0.0220,1.0320,1.032
15.221000,-0.0128,-0.0181,1.0163,1.017
15.222000,-0.0108,-0.0181,1.0378,1.038
15.223000,-0.0030,-0.0161,1.0280,1.028
15.223000,0.0009,-0.0220,1.0378,1.038
15.224000,-0.0030,-0.0220,1.0261,1.026
15.224000,-0.0108,-0.0239,1.0241,1.024
15.225000,-0.0128,-0.0200,1.0202,1.021
15.230000,-0.0206,-0.0161,1.0300,1.030
15.236000,-0.0265,-0.0259,1.0183,1.019
15.240000,-0.0225,-0.0239,1.0241,1.025
15.245000,-0.0382,-0.0220,1.0163,1.017
15.251000,-0.0401,-0.0220,1.0280,1.029
15.255000,-0.0284,-0.0200,1.0183,1.019
15.259000,-0.0128,-0.0181,1.0163,1.017
15.264000,-0.0128,-0.0220,1.0280,1.028
15.271000,-0.0069,-0.0220,1.0222,1.022
15.274000,-0.0108,-0.0220,1.0222,1.022
15.279000,0.0029,-0.0200,1.0202,1.020
15.294000,0.0029,-0.0220,1.0183,1.019
15.295000,-0.0049,-0.0200,1.0202,1.020
15.296000,-0.0069,-0.0181,1.0339,1.034
15.331000,-0.0089,-0.0259,1.0202,1.021
15.333000,-0.0186,-0.0200,1.0202,1.021
15.335000,-0.0225,-0.0161,1.0261,1.026
15.335000,-0.0382,-0.0239,1.0163,1.017
15.336000,-0.0343,-0.0220,1.0163,1.017
15.337000,-0.0225,-0.0181,1.0144,1.015
15.337000,-0.0343,-0.0200,1.0085,1.009
15.338000,-0.0167,-0.0220,1.0202,1.021
15.339000,-0.0304,-0.0181,1.0300,1.031
15.343000,-0.0186,-0.0142,1.0300,1.030
15.351000,-0.0089,-0.0161,1.0320,1.032
15.353000,0.0048,-0.0103,1.0222,1.022
15.358000,-0.0010,-0.0200,1.0320,1.032
15.363000,-0.0030,-0.0142,1.0320,1.032
15.368000,0.0009,-0.0142,1.0202,1.020
15.372000,-0.0108,-0.0181,1.0417,1.042
15.378000,-0.0186,-0.0161,1.0202,1.021
15.393000,-0.0206,-0.0142,1.0163,1.017
15.394000,-0.0304,-0.0181,1.0183,1.019
15.395000,-0.0401,-0.0200,1.0359,1.037
15.397000,-0.0382,-0.0181,1.0241,1.025
15.427000,-0.0245,-0.0200,1.0359,1.036
15.429000,-0.0108,-0.0200,1.0222,1.022
15.429000,-0.0108,-0.0161,1.0085,1.009
15.430000,-0.0010,-0.0142,1.0241,1.024
15.431000,-0.0049,-0.0200,1.0339,1.034
15.433000,0.0009,-0.0200,1.0202,1.020
15.433000,0.0185,-0.0142,1.0241,1.024
15.437000,0.0068,-0.0161,1.0163,1.016
15.442000,0.0087,-0.0220,1.0202,1.021
15.447000,0.0107,-0.0142,1.0183,1.018
15.452000,-0.0089,-0.0200,1.0222,1.022
15.457000,-0.0128,-0.0220,1.0300,1.030
15.461000,-0.0323,-0.0200,1.0261,1.027
15.467000,-0.0225,-0.0239,1.0222,1.023
15.471000,-0.0225,-0.0161,1.0222,1.023
15.476000,-0.0323,-0.0239,1.0300,1.031
15.480000,-0.0284,-0.0200,1.0300,1.031
15.490000,-0.0167,-0.0181,1.0105,1.011
15.492000,-0.0030,-0.0161,1.0261,1.026
15.497000,-0.0069,-0.0220,1.0280,1.028
15.514000,-0.0069,-0.0200,1.0359,1.036
15.516000,-0.0049,-0.0181,1.0320,1.032
15.516000,0.0029,-0.0259,1.0241,1.024
15.517000,0.0087,-0.0200,1.0280,1.028
15.520000,-0.0049,-0.0181,1.0241,1.024
15.525000,-0.0128,-0.0220,1.0183,1.019
15.530000,-0.0167,-0.0161,1.0163,1.017
15.535000,-0.0206,-0.0181,1.0124,1.013
15.540000,-0.0245,-0.0220,1.0124,1.013
15.545000,-0.0245,-0.0279,1.0183,1.019
15.551000,-0.0323,-0.0239,1.0261,1.027
15.554000,-0.0323,-0.0239,1.0241,1.025
15.559000,-0.0265,-0.0298,1.0202,1.021
15.564000,-0.0069,-0.0239,1.0241,1.024
15.570000,-0.0069,-0.0181,1.0163,1.017
15.574000,-0.0010,-0.0239,1.0105,1.011
15.579000,0.0048,-0.0239,1.0241,1.024
15.593000,-0.0049,-0.0220,1.0222,1.022
15.594000,-0.0030,-0.0220,1.0417,1.042
15.595000,-0.0108,-0.0259,1.0202,1.021
15.599000,-0.0108,-0.0259,1.0202,1.021
15.626000,-0.0167,-0.0298,1.0359,1.036
15.627000,-0.0225,-0.0279,1.0261,1.027
15.628000,-0.0265,-0.0279,1.0183,1.019
15.628000,-0.0186,-0.0298,1.0222,1.023
15.629000,-0.0167,-0.0239,1.0241,1.025
15.629000,-0.0225,-0.0279,1.0300,1.031
15.634000,-0.0186,-0.0298,1.0320,1.033
15.638000,-0.0167,-0.0239,1.0339,1.034
15.643000,-0.0030,-0.0220,1.0378,1.038
15.649000,-0.0108,-0.0122,1.0300,1.030
15.653000,-0.0128,-0.0200,1.0261,1.026
15.658000,-0.0030,-0.0181,1.0241,1.024
15.663000,-0.0089,-0.0181,1.0320,1.032
15.670000,-0.0128,-0.0239,1.0144,1.015
15.673000,-0.0186,-0.0142,1.0202,1.020
15.678000,-0.0284,-0.0200,1.0163,1.017
15.683000,-0.0245,-0.0181,1.0261,1.027
15.696000,-0.0401,-0.0142,1.0183,1.019
15.698000,-0.0343,-0.0220,1.0222,1.023
15.699000,-0.0245,-0.0142,1.0163,1.017
15.733000,-0.0147,-0.0200,1.0280,1.028
15.735000,-0.0030,-0.0161,1.0105,1.011
15.736000,0.0087,-0.0161,1.0241,1.024
15.737000,0.0185,-0.0064,1.0222,1.022
15.737000,0.0146,-0.0161,1.0105,1.011
15.739000,0.0283,-0.0103,1.0085,1.009
15.739000,0.0302,-0.0103,1.0105,1.011
15.740000,0.0087,-0.0103,1.0163,1.016
15.741000,0.0029,-0.0083,1.0241,1.024
15.746000,-0.0030,-0.0103,1.0183,1.018
15.752000,-0.0108,-0.0064,1.0124,1.012
15.756000,-0.0147,-0.0122,1.0124,1.013
15.761000,-0.0245,-0.0122,1.0183,1.019
15.766000,-0.0343,-0.0200,1.0124,1.013
15.771000,-0.0245,-0.0200,1.0300,1.030
15.776000,-0.0245,-0.0161,1.0183,1.019
15.781000,-0.0206,-0.0161,1.0320,1.032
15.795000,-0.0128,-0.0161,1.0202,1.020
15.796000,-0.0010,-0.0239,1.0163,1.017
15.798000,-0.0010,-0.0220,1.0241,1.024
15.827000,0.0068,-0.0181,1.0241,1.024
15.828000,0.0087,-0.0239,1.0124,1.013
15.829000,0.0009,-0.0220,1.0261,1.026
15.829000,-0.0049,-0.0200,1.0202,1.020
15.830000,-0.0089,-0.0200,1.0241,1.024
15.830000,-0.0147,-0.0200,1.0280,1.028
15.831000,-0.0401,-0.0239,1.0105,1.012
15.836000,-0.0304,-0.0200,1.0105,1.011
15.840000,-0.0401,-0.0200,1.0144,1.015
15.845000,-0.0382,-0.0220,1.0222,1.023
15.850000,-0.0284,-0.0200,1.0280,1.029
15.855000,-0.0245,-0.0220,1.0280,1.029
15.864000,-0.0186,-0.0181,1.0300,1.030
15.865000,0.0029,-0.0181,1.0300,1.030
15.870000,0.0029,-0.0220,1.0163,1.017
15.874000,0.0146,-0.0259,1.0124,1.013
15.879000,0.0185,-0.0181,1.0124,1.013
