date/YYYYMMDD,time/HH,at/C,slp/hPa,wdNcw/deg,ws/ms-1,dongsiPM2.5,nongzhanguanPM2.5
2017/1/19,15,-6.9,1036.8,360.0,3.0,9.0,9.0
2017/1/19,18,-6.8,1035.7,360.0,5.0,14.0,7.0
2017/1/19,21,-6.9,1035.7,360.0,3.0,6.0,5.0
2017/1/20,0,-8.4,1037.0,40.0,1.0,13.0,
2017/1/20,3,-3.6,1036.8,20.0,1.0,39.0,14.0
2017/1/20,6,-0.9,1032.4,270.0,2.0,14.0,15.0
2017/1/20,9,-1.7,1031.2,200.0,3.0,28.0,29.0
2017/1/20,12,-4.2,1030.8,220.0,2.0,49.0,48.0
2017/1/20,15,-6.1,1029.4,220.0,1.0,72.0,69.0
2017/1/20,18,-7.6,1027.8,200.0,1.0,97.0,77.0
2017/1/20,21,-8.9,1027.4,20.0,1.0,98.0,97.0
2017/1/21,0,-3.0,1030.0,340.0,2.0,16.0,7.0
2017/1/21,3,-0.8,1031.0,340.0,5.0,3.0,8.0
2017/1/21,6,-0.5,1029.9,340.0,7.0,11.0,10.0
2017/1/21,9,-1.5,1032.5,320.0,5.0,8.0,8.0
2017/1/21,12,-3.7,1035.6,20.0,2.0,12.0,
2017/1/21,15,-5.1,1036.0,340.0,1.0,18.0,8.0
2017/1/21,18,-7.7,1035.6,40.0,2.0,24.0,14.0
2017/1/21,21,-7.6,1035.5,40.0,2.0,20.0,14.0
2017/1/22,0,-8.3,1037.1,70.0,2.0,21.0,
2017/1/22,3,-4.1,1037.4,320.0,1.0,21.0,17.0
2017/1/22,6,-0.1,1034.0,250.0,3.0,26.0,20.0
2017/1/22,9,-0.5,1033.3,200.0,2.0,58.0,50.0
2017/1/22,12,-3.7,1035.1,70.0,2.0,68.0,58.0
2017/1/22,15,-6.4,1036.5,70.0,1.0,43.0,46.0
2017/1/22,18,-7.6,1036.5,70.0,1.0,31.0,27.0
2017/1/22,21,-9.2,1036.1,70.0,2.0,23.0,17.0
2017/1/23,0,-8.6,1037.3,90.0,2.0,21.0,16.0
2017/1/23,3,-3.6,1037.2,70.0,2.0,20.0,15.0
2017/1/23,6,-0.5,1033.9,90.0,2.0,30.0,26.0
2017/1/23,9,-1.0,1033.7,90.0,1.0,41.0,42.0
2017/1/23,12,-4.2,1035.4,40.0,1.0,76.0,76.0
2017/1/23,15,-6.5,1036.7,40.0,1.0,,
2017/1/23,18,-8.7,1037.6,70.0,1.0,121.0,149.0
2017/1/23,21,-9.9,1037.5,40.0,1.0,111.0,154.0
2017/1/24,0,-7.7,1038.6,90.0,2.0,,
2017/1/24,3,-1.3,1039.2,200.0,1.0,25.0,32.0
2017/1/24,6,2.2,1035.8,200.0,2.0,77.0,69.0
2017/1/24,9,1.4,1035.3,200.0,1.0,,
2017/1/24,12,-1.3,1035.7,220.0,1.0,,
2017/1/24,15,-1.6,1035.7,110.0,1.0,,
2017/1/24,18,-5.0,1034.8,40.0,2.0,176.0,182.0
2017/1/24,21,-7.0,1034.2,70.0,1.0,236.0,232.0
2017/1/25,0,-5.8,1034.8,70.0,2.0,153.0,160.0
2017/1/25,3,-1.1,1034.1,40.0,2.0,144.0,114.0
2017/1/25,6,2.4,1030.5,70.0,2.0,,
2017/1/25,9,1.5,1029.1,200.0,2.0,202.0,187.0
2017/1/25,12,-3.5,1028.9,170.0,1.0,227.0,222.0
2017/1/25,15,-4.8,1027.2,20.0,1.0,,
2017/1/25,18,-3.4,1023.3,140.0,2.0,,
2017/1/25,21,-3.3,1021.6,40.0,1.0,345.0,336.0
2017/1/26,0,-2.8,1021.0,40.0,1.0,289.0,292.0
2017/1/26,3,-0.5,1020.2,20.0,1.0,312.0,301.0
2017/1/26,6,7.7,1020.8,360.0,3.0,,81.0
2017/1/26,9,6.7,1025.4,20.0,5.0,,
2017/1/26,12,2.9,1031.4,20.0,5.0,,
2017/1/26,15,-1.6,1033.4,360.0,1.0,,
2017/1/26,18,-1.1,1034.1,320.0,1.0,,
2017/1/26,21,-3.0,1032.8,90.0,2.0,9.0,7.0
2017/1/27,0,-5.7,1033.7,250.0,1.0,12.0,11.0
2017/1/27,3,1.4,1033.4,220.0,6.0,35.0,31.0
2017/1/27,6,3.8,1029.0,220.0,6.0,,
2017/1/27,9,2.0,1026.7,200.0,4.0,68.0,62.0
2017/1/27,12,0.5,1026.9,200.0,2.0,123.0,117.0
2017/1/27,15,-0.7,1025.4,220.0,1.0,313.0,352.0
2017/1/27,18,-3.9,1023.8,40.0,1.0,646.0,835.0
2017/1/27,21,-3.2,1022.1,70.0,2.0,580.0,632.0
2017/1/28,0,-2.3,1021.8,40.0,2.0,365.0,368.0
2017/1/28,3,-0.9,1022.5,70.0,1.0,267.0,247.0
2017/1/28,6,1.4,1020.1,40.0,2.0,237.0,222.0
2017/1/28,9,1.3,1019.8,70.0,1.0,261.0,238.0
2017/1/28,12,-2.0,1021.2,40.0,2.0,261.0,244.0
2017/1/28,15,-3.6,1022.5,70.0,1.0,284.0,287.0
2017/1/28,18,-0.9,1023.1,40.0,3.0,237.0,241.0
2017/1/28,21,0.6,1025.5,20.0,3.0,7.0,9.0
2017/1/29,0,-2.8,1029.3,360.0,4.0,12.0,14.0
2017/1/29,3,-2.8,1030.4,340.0,6.0,9.0,13.0
2017/1/29,6,-0.7,1029.5,360.0,6.0,15.0,12.0
2017/1/29,9,-0.8,1032.0,20.0,3.0,16.0,10.0
2017/1/29,12,-2.3,1035.3,340.0,2.0,6.0,6.0
2017/1/29,15,-3.5,1037.6,340.0,5.0,11.0,10.0
2017/1/29,18,-5.0,1038.9,360.0,4.0,11.0,7.0
2017/1/29,21,-5.7,1039.1,360.0,3.0,14.0,8.0
2017/1/30,0,-10.0,1040.0,20.0,1.0,14.0,5.0
2017/1/30,3,-2.3,1040.0,40.0,2.0,10.0,4.0
2017/1/30,6,1.0,1035.8,200.0,2.0,12.0,8.0
2017/1/30,9,0.1,1034.5,200.0,2.0,41.0,22.0
2017/1/30,12,-1.8,1034.1,200.0,3.0,70.0,69.0
2017/1/30,15,-2.3,1033.0,250.0,3.0,82.0,61.0
2017/1/30,18,-3.4,1032.0,220.0,2.0,98.0,92.0
2017/1/30,21,-4.1,1030.2,220.0,1.0,105.0,100.0
2017/1/31,0,-5.0,1029.9,200.0,2.0,113.0,105.0
2017/1/31,3,1.3,1029.6,200.0,1.0,70.0,73.0
2017/1/31,6,3.9,1026.5,200.0,1.0,85.0,88.0
2017/1/31,9,3.1,1027.1,250.0,2.0,80.0,79.0
2017/1/31,12,-0.2,1029.7,320.0,1.0,115.0,101.0
2017/1/31,15,-5.0,1032.6,360.0,3.0,10.0,4.0
2017/1/31,18,-1.1,1035.2,20.0,3.0,9.0,6.0
2017/1/31,21,-2.7,1037.4,40.0,3.0,10.0,5.0
2017/11/1,0,8.4,1020.7,40.0,2.0,85.0,86.0
2017/11/1,3,15.9,1021.0,110.0,1.0,52.0,54.0
2017/11/1,6,18.9,1018.2,270.0,1.0,60.0,58.0
2017/11/1,9,16.6,1017.3,200.0,1.0,30.0,46.0
2017/11/1,12,9.3,1017.5,220.0,1.0,58.0,52.0
2017/11/1,15,7.6,1017.2,40.0,1.0,59.0,58.0
2017/11/1,18,7.0,1015.3,70.0,1.0,,71.0
2017/11/1,21,7.9,1014.8,40.0,2.0,85.0,83.0
2017/11/2,0,7.6,1015.8,90.0,2.0,79.0,76.0
2017/11/2,3,14.0,1016.5,20.0,2.0,132.0,128.0
2017/11/2,6,19.2,1015.2,360.0,3.0,87.0,85.0
2017/11/2,9,17.8,1017.8,290.0,4.0,12.0,
2017/11/2,12,15.1,1022.3,340.0,5.0,12.0,
2017/11/2,15,9.6,1025.7,270.0,1.0,15.0,27.0
2017/11/2,18,5.7,1027.8,90.0,1.0,7.0,5.0
2017/11/2,21,4.7,1029.7,70.0,1.0,8.0,5.0
2017/11/3,0,7.4,1032.7,70.0,2.0,8.0,10.0
2017/11/3,3,10.9,1032.6,70.0,4.0,7.0,7.0
2017/11/3,6,11.9,1031.8,70.0,3.0,8.0,6.0
2017/11/3,9,10.6,1032.8,70.0,1.0,7.0,6.0
2017/11/3,12,4.7,1034.7,70.0,1.0,20.0,10.0
2017/11/3,15,1.8,1036.2,40.0,1.0,8.0,10.0
2017/11/3,18,0.5,1036.2,10.0,1.0,18.0,15.0
2017/11/3,21,-1.2,1034.9,0.0,0.0,16.0,15.0
2017/11/4,0,1.9,1034.5,-9999.0,1.0,27.0,24.0
2017/11/4,3,9.7,1033.2,270.0,3.0,31.0,28.0
2017/11/4,6,13.5,1029.2,250.0,4.0,50.0,53.0
2017/11/4,9,11.8,1027.8,220.0,3.0,52.0,52.0
2017/11/4,12,8.5,1027.4,200.0,1.0,69.0,68.0
2017/11/4,15,5.3,1027.2,180.0,1.0,94.0,77.0
2017/11/4,18,3.2,1026.1,90.0,1.0,87.0,82.0
2017/11/4,21,3.0,1025.0,90.0,1.0,70.0,83.0
2017/11/5,0,3.8,1025.2,40.0,1.0,63.0,65.0
2017/11/5,3,9.8,1024.3,360.0,1.0,,91.0
2017/11/5,6,12.8,1021.5,160.0,1.0,132.0,129.0
2017/11/5,9,11.9,1020.8,200.0,1.0,112.0,102.0
2017/11/5,12,6.7,1021.1,40.0,1.0,160.0,120.0
2017/11/5,15,5.4,1020.9,360.0,1.0,142.0,138.0
2017/11/5,18,4.6,1020.1,70.0,1.0,144.0,133.0
2017/11/5,21,4.7,1019.3,70.0,2.0,158.0,144.0
2017/11/6,0,6.1,1019.6,70.0,1.0,146.0,143.0
2017/11/6,3,11.8,1018.9,70.0,1.0,156.0,144.0
2017/11/6,6,14.7,1016.4,110.0,1.0,156.0,144.0
2017/11/6,9,12.7,1016.1,-9999.0,1.0,151.0,144.0
2017/11/6,12,8.2,1017.2,90.0,1.0,167.0,148.0
2017/11/6,15,7.2,1017.5,40.0,1.0,198.0,152.0
2017/11/6,18,6.3,1017.3,40.0,1.0,197.0,167.0
2017/11/6,21,5.0,1017.5,40.0,1.0,175.0,169.0
2017/11/7,0,5.5,1019.3,200.0,1.0,174.0,159.0
2017/11/7,3,17.9,1019.5,360.0,3.0,71.0,69.0
2017/11/7,6,19.0,1018.2,340.0,5.0,23.0,26.0
2017/11/7,9,17.1,1019.9,360.0,2.0,11.0,12.0
2017/11/7,12,12.5,1022.3,40.0,2.0,12.0,10.0
2017/11/7,15,7.9,1023.7,70.0,2.0,12.0,10.0
2017/11/7,18,5.9,1024.6,340.0,4.0,5.0,6.0
2017/11/7,21,4.0,1025.5,70.0,1.0,6.0,7.0
2017/11/8,0,5.0,1027.4,20.0,1.0,7.0,10.0
2017/11/8,3,12.6,1027.8,140.0,2.0,19.0,16.0
2017/11/8,6,13.8,1024.8,180.0,2.0,25.0,27.0
2017/11/8,9,13.3,1023.3,200.0,1.0,27.0,28.0
2017/11/8,12,8.9,1024.0,160.0,1.0,36.0,27.0
2017/11/8,15,4.6,1023.9,70.0,1.0,44.0,37.0
2017/11/8,18,4.8,1022.6,70.0,1.0,37.0,40.0
2017/11/8,21,4.5,1021.1,20.0,1.0,48.0,48.0
2017/11/9,0,7.0,1020.7,40.0,1.0,43.0,42.0
2017/11/9,3,10.4,1019.4,40.0,1.0,31.0,38.0
2017/11/9,6,12.8,1016.6,140.0,1.0,57.0,52.0
2017/11/9,9,11.5,1015.7,140.0,1.0,71.0,69.0
2017/11/9,12,9.4,1016.2,360.0,1.0,81.0,79.0
2017/11/9,15,9.0,1017.1,270.0,1.0,83.0,75.0
2017/11/9,18,12.5,1018.8,320.0,4.0,8.0,6.0
2017/11/9,21,9.4,1021.3,290.0,6.0,6.0,6.0
2017/11/10,0,8.8,1024.5,340.0,5.0,8.0,3.0
2017/11/10,3,10.8,1025.8,340.0,4.0,8.0,5.0
2017/11/10,6,11.4,1025.9,360.0,3.0,6.0,6.0
2017/11/10,9,9.1,1027.3,20.0,3.0,3.0,5.0
2017/11/10,12,6.6,1029.6,340.0,3.0,6.0,5.0
2017/11/10,15,3.8,1030.6,40.0,3.0,5.0,3.0
2017/11/10,18,2.3,1029.8,40.0,3.0,3.0,3.0
2017/11/10,21,0.7,1029.2,40.0,2.0,3.0,5.0
2017/11/11,0,1.4,1029.5,20.0,2.0,4.0,3.0
2017/11/11,3,6.2,1028.0,270.0,2.0,9.0,6.0
2017/11/11,6,8.4,1023.2,250.0,5.0,18.0,19.0
2017/11/11,9,7.0,1022.2,220.0,2.0,25.0,26.0
2017/11/11,12,4.9,1021.9,200.0,1.0,22.0,23.0
2017/11/11,15,1.6,1020.9,220.0,1.0,40.0,35.0
2017/11/11,18,-0.1,1019.8,70.0,1.0,61.0,45.0
2017/11/11,21,0.2,1018.0,40.0,1.0,55.0,54.0
2017/11/12,0,2.0,1019.0,90.0,1.0,45.0,52.0
2017/11/12,3,7.6,1018.1,70.0,1.0,44.0,40.0
2017/11/12,6,9.9,1015.5,180.0,3.0,54.0,54.0
2017/11/12,9,8.4,1014.8,220.0,1.0,66.0,65.0
2017/11/12,12,3.5,1016.0,360.0,1.0,82.0,75.0
2017/11/12,15,2.0,1016.1,-9999.0,1.0,98.0,75.0
2017/11/12,18,0.9,1015.5,350.0,2.0,93.0,74.0
2017/11/12,21,-0.3,1015.9,-9999.0,1.0,75.0,66.0
2017/11/13,0,7.9,1017.6,340.0,2.0,17.0,18.0
2017/11/13,3,10.6,1018.8,360.0,7.0,7.0,6.0
2017/11/13,6,11.4,1017.0,340.0,6.0,9.0,8.0
2017/11/13,9,9.5,1018.6,360.0,4.0,7.0,4.0
2017/11/13,12,7.8,1021.7,340.0,5.0,6.0,5.0
2017/11/13,15,5.5,1024.3,360.0,4.0,7.0,5.0
2017/11/13,18,0.7,1025.3,350.0,3.0,3.0,3.0
2017/11/13,21,3.0,1025.4,340.0,2.0,3.0,3.0
2017/11/14,0,3.2,1027.1,20.0,3.0,,3.0
2017/11/14,3,5.1,1026.2,360.0,5.0,7.0,9.0
2017/11/14,6,6.6,1023.2,360.0,4.0,8.0,8.0
2017/11/14,9,5.8,1022.8,340.0,2.0,7.0,4.0
2017/11/14,12,0.4,1023.7,-9999.0,1.0,19.0,14.0
2017/11/14,15,-1.4,1024.3,-9999.0,1.0,27.0,30.0
2017/11/14,18,-2.0,1024.5,340.0,3.0,19.0,22.0
2017/11/14,21,2.8,1025.3,290.0,3.0,8.0,14.0
2017/11/15,0,0.1,1028.0,40.0,2.0,12.0,9.0
2017/11/15,3,3.9,1027.5,20.0,4.0,14.0,13.0
2017/11/15,6,5.8,1024.7,90.0,2.0,9.0,8.0
2017/11/15,9,4.4,1024.7,90.0,1.0,12.0,18.0
2017/11/15,12,2.0,1025.7,-9999.0,1.0,20.0,19.0
2017/11/15,15,-0.2,1025.9,270.0,1.0,29.0,24.0
2017/11/15,18,-0.8,1025.1,140.0,1.0,51.0,46.0
2017/11/15,21,-2.6,1024.3,70.0,1.0,45.0,73.0
2017/11/16,0,-2.3,1024.5,40.0,1.0,63.0,66.0
2017/11/16,3,4.5,1023.6,-9999.0,1.0,73.0,76.0
2017/11/16,6,7.9,1020.0,200.0,2.0,53.0,60.0
2017/11/16,9,6.4,1019.1,90.0,1.0,45.0,44.0
2017/11/16,12,1.4,1019.6,-9999.0,1.0,86.0,60.0
2017/11/16,15,-0.6,1020.7,340.0,2.0,87.0,82.0
2017/11/16,18,-1.6,1020.8,20.0,1.0,73.0,70.0
2017/11/16,21,3.3,1020.7,20.0,2.0,60.0,58.0
2017/11/17,0,5.0,1024.9,360.0,6.0,15.0,14.0
2017/11/17,3,4.1,1028.1,360.0,7.0,7.0,10.0
2017/11/17,6,4.4,1028.8,360.0,4.0,10.0,6.0
2017/11/17,9,3.5,1031.1,360.0,3.0,3.0,3.0
2017/11/17,12,0.4,1034.7,360.0,4.0,9.0,6.0
2017/11/17,15,-1.6,1037.5,360.0,2.0,9.0,7.0
2017/11/17,18,-2.7,1037.1,360.0,4.0,9.0,4.0
2017/11/17,21,-2.9,1036.6,320.0,2.0,8.0,6.0
2017/11/18,0,-2.4,1036.5,320.0,2.0,8.0,3.0
2017/11/18,3,1.3,1034.9,270.0,3.0,10.0,6.0
2017/11/18,6,3.6,1030.1,220.0,5.0,43.0,38.0
2017/11/18,9,2.3,1028.3,220.0,3.0,102.0,95.0
2017/11/18,12,0.3,1028.5,220.0,3.0,69.0,67.0
2017/11/18,15,-1.2,1028.6,220.0,2.0,85.0,78.0
2017/11/18,18,-3.7,1029.0,360.0,1.0,92.0,91.0
2017/11/18,21,-5.5,1029.1,140.0,1.0,100.0,90.0
2017/11/19,0,-2.5,1030.3,90.0,2.0,67.0,68.0
2017/11/19,3,0.9,1030.8,70.0,1.0,67.0,70.0
2017/11/19,6,4.2,1027.4,220.0,2.0,79.0,85.0
2017/11/19,9,2.4,1027.1,140.0,1.0,88.0,97.0
2017/11/19,12,-2.3,1027.7,90.0,1.0,116.0,106.0
2017/11/19,15,-3.3,1028.5,90.0,1.0,112.0,
2017/11/19,18,-5.1,1028.5,350.0,3.0,142.0,141.0
2017/11/19,21,-5.8,1028.1,0.0,0.0,117.0,124.0
2017/11/20,0,-4.2,1029.4,-9999.0,1.0,111.0,100.0
2017/11/20,3,5.1,1029.9,200.0,2.0,105.0,
2017/11/20,6,9.5,1026.7,200.0,3.0,81.0,65.0
2017/11/20,9,7.1,1025.5,220.0,2.0,83.0,64.0
2017/11/20,12,4.0,1025.9,220.0,2.0,136.0,
2017/11/20,15,2.4,1025.5,200.0,3.0,135.0,
2017/11/20,18,-1.1,1024.4,-9999.0,1.0,155.0,142.0
2017/11/20,21,-3.3,1022.4,90.0,1.0,140.0,157.0
2017/11/21,0,-2.1,1021.9,90.0,2.0,157.0,151.0
2017/11/21,3,4.4,1020.6,90.0,2.0,174.0,174.0
2017/11/21,6,7.8,1018.0,250.0,3.0,187.0,189.0
2017/11/21,9,5.8,1018.7,250.0,2.0,211.0,197.0
2017/11/21,12,9.3,1022.0,320.0,7.0,14.0,14.0
2017/11/21,15,5.7,1024.6,360.0,3.0,10.0,12.0
2017/11/21,18,3.7,1024.9,20.0,3.0,8.0,6.0
2017/11/21,21,0.7,1025.2,40.0,1.0,12.0,10.0
2017/11/22,0,0.8,1026.9,290.0,2.0,14.0,9.0
2017/11/22,3,6.5,1026.4,320.0,4.0,3.0,10.0
2017/11/22,6,8.0,1023.7,320.0,4.0,9.0,8.0
2017/11/22,9,5.7,1024.9,320.0,4.0,11.0,7.0
2017/11/22,12,4.2,1027.0,320.0,5.0,9.0,7.0
2017/11/22,15,2.7,1027.6,320.0,2.0,4.0,5.0
2017/11/22,18,1.0,1026.9,140.0,1.0,5.0,3.0
2017/11/22,21,-1.9,1026.0,220.0,1.0,3.0,5.0
2017/11/23,0,-1.3,1025.3,200.0,2.0,9.0,6.0
2017/11/23,3,4.5,1023.2,250.0,5.0,11.0,3.0
2017/11/23,6,5.9,1021.3,290.0,2.0,6.0,9.0
2017/11/23,9,4.7,1023.0,320.0,4.0,11.0,14.0
2017/11/23,12,2.8,1026.9,320.0,3.0,8.0,6.0
2017/11/23,15,1.7,1027.7,320.0,3.0,6.0,3.0
2017/11/23,18,1.0,1028.1,340.0,2.0,6.0,5.0
2017/11/23,21,-3.1,1027.8,270.0,1.0,5.0,6.0
2017/11/24,0,-0.9,1028.0,180.0,1.0,11.0,9.0
2017/11/24,3,4.1,1026.9,220.0,4.0,15.0,
2017/11/24,6,6.5,1022.7,220.0,6.0,13.0,8.0
2017/11/24,9,4.7,1021.6,200.0,3.0,21.0,22.0
2017/11/24,12,2.5,1021.5,220.0,4.0,45.0,39.0
2017/11/24,15,1.0,1021.3,200.0,3.0,65.0,58.0
2017/11/24,18,-1.8,1020.2,120.0,1.0,39.0,51.0
2017/11/24,21,-2.7,1019.4,40.0,1.0,,
2017/11/25,0,-2.0,1020.4,0.0,0.0,54.0,69.0
2017/11/25,3,6.7,1020.3,310.0,2.0,56.0,61.0
2017/11/25,6,8.0,1017.3,200.0,2.0,46.0,47.0
2017/11/25,9,6.9,1018.9,70.0,2.0,40.0,41.0
2017/11/25,12,3.3,1021.5,70.0,1.0,28.0,25.0
2017/11/25,15,5.5,1023.6,20.0,3.0,21.0,25.0
2017/11/25,18,3.1,1027.3,20.0,4.0,7.0,5.0
2017/11/25,21,0.3,1030.7,20.0,3.0,3.0,3.0
2017/11/26,0,-0.6,1033.0,70.0,4.0,6.0,6.0
2017/11/26,3,2.0,1032.9,40.0,5.0,7.0,4.0
2017/11/26,6,3.7,1031.0,340.0,1.0,8.0,9.0
2017/11/26,9,2.9,1029.8,160.0,2.0,15.0,13.0
2017/11/26,12,1.2,1029.8,200.0,2.0,19.0,16.0
2017/11/26,15,-0.7,1028.8,200.0,2.0,44.0,38.0
2017/11/26,18,-2.0,1026.7,220.0,2.0,44.0,46.0
2017/11/26,21,-2.7,1024.8,200.0,2.0,51.0,51.0
2017/11/27,0,-3.5,1023.7,90.0,1.0,62.0,62.0
2017/11/27,3,1.6,1022.3,110.0,1.0,81.0,76.0
2017/11/27,6,4.7,1018.1,40.0,2.0,83.0,72.0
2017/11/27,9,3.5,1017.9,110.0,2.0,80.0,68.0
2017/11/27,12,0.3,1018.5,70.0,1.0,97.0,83.0
2017/11/27,15,2.0,1018.3,-9999.0,1.0,97.0,101.0
2017/11/27,18,-0.5,1017.6,340.0,3.0,90.0,99.0
2017/11/27,21,-2.7,1018.1,350.0,3.0,78.0,94.0
2017/11/28,0,-2.3,1021.4,310.0,4.0,87.0,84.0
2017/11/28,3,6.2,1026.1,320.0,4.0,15.0,11.0
2017/11/28,6,5.1,1027.5,320.0,5.0,16.0,9.0
2017/11/28,9,2.2,1030.5,340.0,4.0,7.0,5.0
2017/11/28,12,-0.4,1033.4,20.0,3.0,8.0,7.0
2017/11/28,15,-1.7,1034.8,20.0,5.0,6.0,3.0
2017/11/28,18,-3.6,1035.3,40.0,4.0,4.0,6.0
2017/11/28,21,-5.4,1035.9,40.0,1.0,6.0,6.0
2017/11/29,0,-5.1,1037.0,40.0,1.0,8.0,7.0
2017/11/29,3,-1.5,1037.3,20.0,1.0,10.0,7.0
2017/11/29,6,0.5,1034.6,180.0,3.0,,
2017/11/29,9,-1.4,1034.0,220.0,2.0,17.0,16.0
2017/11/29,12,-3.7,1034.6,220.0,1.0,26.0,18.0
2017/11/29,15,-5.3,1035.3,360.0,4.0,35.0,26.0
2017/11/29,18,-4.8,1035.4,70.0,1.0,25.0,31.0
2017/11/29,21,-5.2,1035.6,90.0,3.0,16.0,18.0
2017/11/30,0,-2.5,1036.6,360.0,3.0,8.0,10.0
2017/11/30,3,0.5,1036.2,20.0,3.0,7.0,6.0
2017/11/30,6,3.2,1032.6,290.0,3.0,8.0,5.0
2017/11/30,9,0.6,1032.3,220.0,3.0,29.0,27.0
2017/11/30,12,-1.3,1032.7,220.0,3.0,60.0,57.0
2017/11/30,15,-2.5,1032.4,220.0,3.0,65.0,65.0
2017/11/30,18,-3.5,1032.4,160.0,1.0,79.0,76.0
2017/11/30,21,-6.9,1031.9,-9999.0,1.0,80.0,76.0
2017/12/1,0,-5.6,1032.4,90.0,1.0,79.0,49.0
2017/12/1,3,2.4,1032.2,200.0,1.0,76.0,74.0
2017/12/1,6,5.3,1028.6,220.0,2.0,53.0,57.0
2017/12/1,9,3.2,1028.0,200.0,3.0,62.0,67.0
2017/12/1,12,0.6,1027.7,220.0,2.0,129.0,124.0
2017/12/1,15,0.2,1027.0,200.0,1.0,140.0,142.0
2017/12/1,18,-4.2,1025.5,-9999.0,1.0,141.0,153.0
2017/12/1,21,-5.2,1023.8,350.0,1.0,118.0,128.0
2017/12/2,0,-5.3,1023.6,70.0,1.0,126.0,126.0
2017/12/2,3,1.2,1023.0,70.0,2.0,155.0,152.0
2017/12/2,6,5.1,1020.5,250.0,2.0,168.0,184.0
2017/12/2,9,2.9,1020.9,220.0,1.0,181.0,181.0
2017/12/2,12,-1.0,1022.7,80.0,2.0,219.0,209.0
2017/12/2,15,-2.7,1023.8,0.0,0.0,237.0,248.0
2017/12/2,18,-3.1,1024.3,40.0,1.0,219.0,249.0
2017/12/2,21,1.0,1025.2,40.0,4.0,107.0,90.0
2017/12/3,0,1.1,1027.9,40.0,4.0,19.0,21.0
2017/12/3,3,3.7,1029.7,40.0,5.0,12.0,10.0
2017/12/3,6,4.8,1027.7,70.0,3.0,14.0,13.0
2017/12/3,9,4.5,1028.4,340.0,5.0,8.0,6.0
2017/12/3,12,2.7,1030.6,340.0,3.0,6.0,7.0
2017/12/3,15,0.6,1032.2,320.0,5.0,6.0,4.0
2017/12/3,18,-2.2,1033.8,20.0,3.0,3.0,4.0
2017/12/3,21,-4.0,1033.8,20.0,2.0,7.0,3.0
2017/12/4,0,-3.3,1034.1,320.0,3.0,7.0,6.0
2017/12/4,3,0.3,1033.7,360.0,3.0,5.0,8.0
2017/12/4,6,2.4,1030.1,320.0,6.0,6.0,10.0
2017/12/4,9,0.6,1029.2,250.0,3.0,5.0,7.0
2017/12/4,12,-1.1,1029.8,220.0,2.0,6.0,5.0
2017/12/4,15,0.4,1029.3,340.0,3.0,6.0,3.0
2017/12/4,18,-4.0,1028.6,220.0,2.0,6.0,7.0
2017/12/4,21,-5.5,1026.2,200.0,1.0,5.0,3.0
2017/12/5,0,-4.5,1025.2,320.0,1.0,48.0,29.0
2017/12/5,3,3.3,1023.9,200.0,2.0,32.0,31.0
2017/12/5,6,6.6,1020.6,220.0,3.0,17.0,21.0
2017/12/5,9,5.0,1019.4,220.0,3.0,18.0,19.0
2017/12/5,12,3.3,1019.1,220.0,3.0,26.0,26.0
2017/12/5,15,0.7,1019.2,180.0,1.0,37.0,34.0
2017/12/5,18,0.0,1019.1,220.0,1.0,58.0,57.0
2017/12/5,21,-2.4,1019.1,110.0,1.0,51.0,53.0
2017/12/6,0,-1.4,1020.0,90.0,1.0,41.0,33.0
2017/12/6,3,7.9,1020.6,320.0,3.0,21.0,19.0
2017/12/6,6,9.9,1019.3,340.0,4.0,12.0,11.0
2017/12/6,9,8.4,1020.5,320.0,3.0,11.0,11.0
2017/12/6,12,5.9,1023.5,360.0,2.0,22.0,18.0
2017/12/6,15,3.7,1025.1,90.0,3.0,5.0,5.0
2017/12/6,18,2.2,1026.2,70.0,1.0,7.0,7.0
2017/12/6,21,-0.1,1026.6,90.0,2.0,7.0,11.0
2017/12/7,0,-0.1,1029.1,70.0,1.0,10.0,9.0
2017/12/7,3,3.5,1030.8,20.0,5.0,11.0,10.0
2017/12/7,6,3.6,1030.6,340.0,5.0,12.0,10.0
2017/12/7,9,2.8,1032.0,360.0,3.0,6.0,6.0
2017/12/7,12,0.9,1034.3,340.0,3.0,,
2017/12/7,15,0.0,1034.6,320.0,1.0,10.0,9.0
2017/12/7,18,-1.8,1032.9,320.0,1.0,,
2017/12/7,21,-3.1,1030.0,290.0,1.0,9.0,4.0
2017/12/8,0,-3.1,1028.6,250.0,2.0,21.0,21.0
2017/12/8,3,2.7,1026.6,250.0,4.0,,
2017/12/8,6,7.0,1023.8,200.0,3.0,30.0,32.0
2017/12/8,9,5.3,1023.4,200.0,2.0,29.0,28.0
2017/12/8,12,2.0,1023.5,220.0,2.0,46.0,32.0
2017/12/8,15,-2.0,1023.0,10.0,2.0,44.0,40.0
2017/12/8,18,-0.6,1020.7,90.0,2.0,25.0,35.0
2017/12/8,21,-2.2,1019.0,220.0,2.0,22.0,27.0
2017/12/9,0,-2.3,1018.2,360.0,3.0,33.0,26.0
2017/12/9,3,5.9,1016.6,220.0,1.0,49.0,41.0
2017/12/9,6,9.0,1012.8,200.0,2.0,30.0,30.0
2017/12/9,9,6.0,1012.9,220.0,2.0,43.0,28.0
2017/12/9,12,1.9,1014.7,250.0,2.0,62.0,52.0
