,index,shunt,shunt_v,source,source_v,bias,millisecs,current_a,power_w,secs
9090,2845,53,0.025635,97,0.057861,18,91381711,0.007324285714285715,0.00042379049571428576,91381.711
9091,2846,50,0.022705,96,0.056396,19,91391711,0.006487142857142857,0.0003658489085714286,91391.711
9092,2847,49,0.021973,98,0.057861,19,91401712,0.006278,0.000363251358,91401.712
9093,2848,51,0.02417,96,0.057129,18,91411712,0.006905714285714286,0.00039451655142857145,91411.712
9094,2849,52,0.024902,97,0.057861,18,91421712,0.007114857142857143,0.0004116727491428572,91421.712
9095,2850,50,0.023438,96,0.057129,18,91431712,0.0066965714285714285,0.0003825684291428571,91431.712
9096,2851,49,0.022705,97,0.057861,18,91441712,0.006487142857142857,0.0003753525728571429,91441.712
9097,2852,50,0.023438,97,0.057861,18,91451713,0.0066965714285714285,0.00038747031942857143,91451.713
9098,2853,50,0.023438,95,0.056396,18,91461713,0.0066965714285714285,0.0003776598422857143,91461.713
9099,2854,48,0.02124,97,0.057129,19,91471713,0.006068571428571428,0.00034669141714285714,91471.713
9100,2855,51,0.02417,97,0.057861,18,91481713,0.006905714285714286,0.0003995715342857143,91481.713
9101,2856,51,0.02417,97,0.057861,18,91491713,0.006905714285714286,0.0003995715342857143,91491.713
9102,2857,50,0.023438,97,0.057861,18,91501713,0.0066965714285714285,0.00038747031942857143,91501.713
9103,2858,50,0.023438,97,0.057861,18,91511714,0.0066965714285714285,0.00038747031942857143,91511.714
9104,2859,50,0.023438,97,0.057861,18,91521714,0.0066965714285714285,0.00038747031942857143,91521.714
9105,2860,49,0.022705,96,0.057129,18,91531714,0.006487142857142857,0.0003706039842857143,91531.714
9106,2861,50,0.023438,96,0.057129,18,91541714,0.0066965714285714285,0.0003825684291428571,91541.714
9107,2862,50,0.023438,97,0.057861,18,91551714,0.0066965714285714285,0.00038747031942857143,91551.714
9108,2863,51,0.02417,97,0.057861,18,91561715,0.006905714285714286,0.0003995715342857143,91561.715
9109,2864,49,0.022705,96,0.057129,18,91571715,0.006487142857142857,0.0003706039842857143,91571.715
9110,2865,51,0.02417,95,0.056396,18,91581715,0.006905714285714286,0.0003894546628571429,91581.715
9111,2866,51,0.02417,96,0.057129,18,91591715,0.006905714285714286,0.00039451655142857145,91591.715
9112,2867,51,0.02417,96,0.057129,18,91601715,0.006905714285714286,0.00039451655142857145,91601.715
9113,2868,51,0.024902,96,0.057861,17,91611715,0.007114857142857143,0.0004116727491428572,91611.715
9114,2869,51,0.02417,97,0.057861,18,91621716,0.006905714285714286,0.0003995715342857143,91621.716
9115,2870,49,0.022705,96,0.057129,18,91631716,0.006487142857142857,0.0003706039842857143,91631.716
9116,2871,49,0.022705,96,0.057129,18,91641716,0.006487142857142857,0.0003706039842857143,91641.716
9117,2872,50,0.023438,94,0.055664,18,91651716,0.0066965714285714285,0.00037275795199999997,91651.716
9118,2873,51,0.02417,96,0.057129,18,91661716,0.006905714285714286,0.00039451655142857145,91661.716
9119,2874,50,0.023438,96,0.057129,18,91671717,0.0066965714285714285,0.0003825684291428571,91671.717
9120,2875,49,0.022705,93,0.054932,18,91681717,0.006487142857142857,0.00035635173142857144,91681.717
9121,2876,50,0.023438,94,0.055664,18,91691717,0.0066965714285714285,0.00037275795199999997,91691.717
9122,2877,49,0.022705,95,0.056396,18,91701717,0.006487142857142857,0.0003658489085714286,91701.717
9123,2878,50,0.023438,96,0.057129,18,91711717,0.0066965714285714285,0.0003825684291428571,91711.717
9124,2879,50,0.023438,95,0.056396,18,91721717,0.0066965714285714285,0.0003776598422857143,91721.717
9125,2880,49,0.022705,94,0.055664,18,91731718,0.006487142857142857,0.00036110031999999996,91731.718
9126,2881,50,0.023438,93,0.054932,18,91741718,0.0066965714285714285,0.0003678560617142857,91741.718
9127,2882,50,0.023438,96,0.057129,18,91751718,0.0066965714285714285,0.0003825684291428571,91751.718
9128,2883,50,0.02417,95,0.057129,17,91761718,0.006905714285714286,0.00039451655142857145,91761.718
9129,2884,48,0.021973,95,0.056396,18,91771718,0.006278,0.000354054088,91771.718
9130,2885,49,0.021973,96,0.056396,19,91781719,0.006278,0.000354054088,91781.719
9131,2886,51,0.023438,94,0.054932,19,91791719,0.0066965714285714285,0.0003678560617142857,91791.719
9132,2887,49,0.022705,96,0.057129,18,91801719,0.006487142857142857,0.0003706039842857143,91801.719
9133,2888,48,0.02124,94,0.054932,19,91811719,0.006068571428571428,0.0003333587657142857,91811.719
9134,2889,50,0.023438,95,0.056396,18,91821719,0.0066965714285714285,0.0003776598422857143,91821.719
9135,2890,49,0.022705,96,0.057129,18,91831719,0.006487142857142857,0.0003706039842857143,91831.719
9136,2891,49,0.022705,95,0.056396,18,91841720,0.006487142857142857,0.0003658489085714286,91841.72
9137,2892,49,0.022705,94,0.055664,18,91851720,0.006487142857142857,0.00036110031999999996,91851.72
9138,2893,52,0.024902,94,0.055664,18,91861720,0.007114857142857143,0.000396041408,91861.72
9139,2894,50,0.022705,94,0.054932,19,91871720,0.006487142857142857,0.00035635173142857144,91871.72
9140,2895,49,0.022705,93,0.054932,18,91881720,0.006487142857142857,0.00035635173142857144,91881.72
9141,2896,50,0.023438,94,0.055664,18,91891721,0.0066965714285714285,0.00037275795199999997,91891.721
9142,2897,50,0.023438,93,0.054932,18,91901721,0.0066965714285714285,0.0003678560617142857,91901.721
9143,2898,50,0.023438,95,0.056396,18,91911721,0.0066965714285714285,0.0003776598422857143,91911.721
9144,2899,49,0.022705,94,0.055664,18,91921721,0.006487142857142857,0.00036110031999999996,91921.721
9145,2900,50,0.023438,93,0.054932,18,91931721,0.0066965714285714285,0.0003678560617142857,91931.721
9146,2901,49,0.022705,94,0.055664,18,91941721,0.006487142857142857,0.00036110031999999996,91941.721
9147,2902,49,0.022705,94,0.055664,18,91951722,0.006487142857142857,0.00036110031999999996,91951.722
9148,2903,49,0.022705,93,0.054932,18,91961722,0.006487142857142857,0.00035635173142857144,91961.722
9149,2904,50,0.023438,94,0.055664,18,91971722,0.0066965714285714285,0.00037275795199999997,91971.722
9150,2905,49,0.022705,95,0.056396,18,91981722,0.006487142857142857,0.0003658489085714286,91981.722
9151,2906,49,0.022705,93,0.054932,18,91991722,0.006487142857142857,0.00035635173142857144,91991.722
9152,2907,50,0.023438,94,0.055664,18,92001723,0.0066965714285714285,0.00037275795199999997,92001.723
9153,2908,48,0.021973,94,0.055664,18,92011723,0.006278,0.000349458592,92011.723
9154,2909,49,0.022705,94,0.055664,18,92021723,0.006487142857142857,0.00036110031999999996,92021.723
9155,2910,48,0.02124,93,0.054199,19,92031723,0.006068571428571428,0.00032891050285714283,92031.723
9156,2911,48,0.02124,96,0.056396,19,92041723,0.006068571428571428,0.0003422431542857143,92041.723
9157,2912,49,0.022705,93,0.054932,18,92051723,0.006487142857142857,0.00035635173142857144,92051.723
9158,2913,49,0.022705,94,0.055664,18,92061724,0.006487142857142857,0.00036110031999999996,92061.724
9159,2914,50,0.023438,93,0.054932,18,92071724,0.0066965714285714285,0.0003678560617142857,92071.724
9160,2915,49,0.022705,93,0.054932,18,92081724,0.006487142857142857,0.00035635173142857144,92081.724
9161,2916,48,0.021973,92,0.054199,18,92091724,0.006278,0.000340261322,92091.724
9162,2917,49,0.022705,92,0.054199,18,92101724,0.006487142857142857,0.0003515966557142857,92101.724
9163,2918,49,0.022705,93,0.054932,18,92111725,0.006487142857142857,0.00035635173142857144,92111.725
9164,2919,49,0.022705,96,0.057129,18,92121725,0.006487142857142857,0.0003706039842857143,92121.725
9165,2920,50,0.023438,92,0.054199,18,92131725,0.0066965714285714285,0.00036294747485714283,92131.725
9166,2921,49,0.022705,92,0.054199,18,92141725,0.006487142857142857,0.0003515966557142857,92141.725
9167,2922,49,0.022705,93,0.054932,18,92151725,0.006487142857142857,0.00035635173142857144,92151.725
9168,2923,48,0.021973,94,0.055664,18,92161726,0.006278,0.000349458592,92161.726
9169,2924,48,0.02124,94,0.054932,19,92171726,0.006068571428571428,0.0003333587657142857,92171.726
9170,2925,49,0.022705,94,0.055664,18,92181726,0.006487142857142857,0.00036110031999999996,92181.726
9171,2926,50,0.023438,93,0.054932,18,92191726,0.0066965714285714285,0.0003678560617142857,92191.726
9172,2927,49,0.022705,94,0.055664,18,92201726,0.006487142857142857,0.00036110031999999996,92201.726
9173,2928,50,0.023438,92,0.054199,18,92211726,0.0066965714285714285,0.00036294747485714283,92211.726
9174,2929,47,0.02124,94,0.055664,18,92221727,0.006068571428571428,0.00033780096,92221.727
9175,2930,49,0.022705,92,0.054199,18,92231727,0.006487142857142857,0.0003515966557142857,92231.727
9176,2931,48,0.021973,92,0.054199,18,92241727,0.006278,0.000340261322,92241.727
9177,2932,49,0.022705,94,0.055664,18,92251727,0.006487142857142857,0.00036110031999999996,92251.727
9178,2933,49,0.022705,91,0.053467,18,92261727,0.006487142857142857,0.00034684806714285716,92261.727
9179,2934,49,0.022705,93,0.054932,18,92271727,0.006487142857142857,0.00035635173142857144,92271.727
9180,2935,49,0.022705,92,0.054199,18,92281728,0.006487142857142857,0.0003515966557142857,92281.728
9181,2936,49,0.022705,92,0.054199,18,92291728,0.006487142857142857,0.0003515966557142857,92291.728
9182,2937,49,0.021973,92,0.053467,19,92301728,0.006278,0.00033566582599999997,92301.728
9183,2938,47,0.02124,93,0.054932,18,92311728,0.006068571428571428,0.0003333587657142857,92311.728
9184,2939,48,0.021973,92,0.054199,18,92321728,0.006278,0.000340261322,92321.728
9185,2940,47,0.02124,93,0.054932,18,92331729,0.006068571428571428,0.0003333587657142857,92331.729
9186,2941,48,0.021973,92,0.054199,18,92341729,0.006278,0.000340261322,92341.729
9187,2942,50,0.023438,92,0.054199,18,92351729,0.0066965714285714285,0.00036294747485714283,92351.729
9188,2943,48,0.02124,92,0.053467,19,92361729,0.006068571428571428,0.00032446830857142857,92361.729
9189,2944,48,0.021973,91,0.053467,18,92371729,0.006278,0.00033566582599999997,92371.729
9190,2945,49,0.022705,92,0.054199,18,92381729,0.006487142857142857,0.0003515966557142857,92381.729
9191,2946,49,0.022705,92,0.054199,18,92391730,0.006487142857142857,0.0003515966557142857,92391.73
9192,2947,48,0.021973,92,0.054199,18,92401730,0.006278,0.000340261322,92401.73
9193,2948,49,0.022705,91,0.053467,18,92411730,0.006487142857142857,0.00034684806714285716,92411.73
9194,2949,49,0.022705,91,0.053467,18,92421730,0.006487142857142857,0.00034684806714285716,92421.73
9195,2950,49,0.022705,92,0.054199,18,92431730,0.006487142857142857,0.0003515966557142857,92431.73
9196,2951,46,0.019775,92,0.053467,19,92441731,0.0056500000000000005,0.00030208855,92441.731
9197,2952,48,0.021973,91,0.053467,18,92451731,0.006278,0.00033566582599999997,92451.731
9198,2953,49,0.022705,91,0.053467,18,92461731,0.006487142857142857,0.00034684806714285716,92461.731
9199,2954,47,0.02124,90,0.052734,18,92471731,0.006068571428571428,0.0003200200457142857,92471.731
9200,2955,48,0.021973,89,0.052002,18,92481731,0.006278,0.000326468556,92481.731
9201,2956,48,0.021973,91,0.053467,18,92491731,0.006278,0.00033566582599999997,92491.731
9202,2957,49,0.022705,92,0.054199,18,92501732,0.006487142857142857,0.0003515966557142857,92501.732
9203,2958,47,0.02124,90,0.052734,18,92511732,0.006068571428571428,0.0003200200457142857,92511.732
9204,2959,47,0.02124,92,0.054199,18,92521732,0.006068571428571428,0.00032891050285714283,92521.732
9205,2960,49,0.022705,91,0.053467,18,92531732,0.006487142857142857,0.00034684806714285716,92531.732
9206,2961,48,0.021973,91,0.053467,18,92541732,0.006278,0.00033566582599999997,92541.732
9207,2962,48,0.021973,92,0.054199,18,92551733,0.006278,0.000340261322,92551.733
9208,2963,49,0.022705,91,0.053467,18,92561733,0.006487142857142857,0.00034684806714285716,92561.733
9209,2964,48,0.021973,92,0.054199,18,92571733,0.006278,0.000340261322,92571.733
9210,2965,46,0.020508,92,0.054199,18,92581733,0.005859428571428571,0.0003175751691428571,92581.733
9211,2966,48,0.021973,92,0.054199,18,92591733,0.006278,0.000340261322,92591.733
9212,2967,48,0.021973,92,0.054199,18,92601734,0.006278,0.000340261322,92601.734
9213,2968,49,0.022705,92,0.054199,18,92611734,0.006487142857142857,0.0003515966557142857,92611.734
9214,2969,48,0.021973,91,0.053467,18,92621734,0.006278,0.00033566582599999997,92621.734
9215,2970,48,0.021973,90,0.052734,18,92631734,0.006278,0.000331064052,92631.734
9216,2971,46,0.020508,93,0.054932,18,92641734,0.005859428571428571,0.00032187013028571427,92641.734
9217,2972,48,0.021973,90,0.052734,18,92651734,0.006278,0.000331064052,92651.734
9218,2973,47,0.02124,90,0.052734,18,92661735,0.006068571428571428,0.0003200200457142857,92661.735
9219,2974,49,0.022705,91,0.053467,18,92671735,0.006487142857142857,0.00034684806714285716,92671.735
9220,2975,48,0.021973,91,0.053467,18,92681735,0.006278,0.00033566582599999997,92681.735
9221,2976,49,0.022705,91,0.053467,18,92691735,0.006487142857142857,0.00034684806714285716,92691.735
9222,2977,49,0.022705,92,0.054199,18,92701735,0.006487142857142857,0.0003515966557142857,92701.735
9223,2978,48,0.021973,91,0.053467,18,92711736,0.006278,0.00033566582599999997,92711.736
9224,2979,51,0.02417,91,0.053467,18,92721736,0.006905714285714286,0.0003692278257142857,92721.736
9225,2980,47,0.02124,90,0.052734,18,92731736,0.006068571428571428,0.0003200200457142857,92731.736
9226,2981,47,0.02124,90,0.052734,18,92741736,0.006068571428571428,0.0003200200457142857,92741.736
9227,2982,49,0.022705,94,0.055664,18,92751736,0.006487142857142857,0.00036110031999999996,92751.736
9228,2983,45,0.019775,91,0.053467,18,92761736,0.0056500000000000005,0.00030208855,92761.736
9229,2984,48,0.021973,91,0.053467,18,92771737,0.006278,0.00033566582599999997,92771.737
9230,2985,47,0.02124,94,0.055664,18,92781737,0.006068571428571428,0.00033780096,92781.737
9231,2986,48,0.021973,91,0.053467,18,92791737,0.006278,0.00033566582599999997,92791.737
9232,2987,47,0.02124,90,0.052734,18,92801737,0.006068571428571428,0.0003200200457142857,92801.737
9233,2988,48,0.021973,90,0.052734,18,92811737,0.006278,0.000331064052,92811.737
9234,2989,48,0.021973,90,0.052734,18,92821738,0.006278,0.000331064052,92821.738
9235,2990,48,0.02124,89,0.05127,19,92831738,0.006068571428571428,0.00031113565714285715,92831.738
9236,2991,46,0.020508,89,0.052002,18,92841738,0.005859428571428571,0.00030470200457142853,92841.738
9237,2992,48,0.021973,91,0.053467,18,92851738,0.006278,0.00033566582599999997,92851.738
9238,2993,48,0.021973,88,0.05127,18,92861738,0.006278,0.00032187306,92861.738
9239,2994,48,0.021973,90,0.052734,18,92871738,0.006278,0.000331064052,92871.738
9240,2995,45,0.019775,91,0.053467,18,92881739,0.0056500000000000005,0.00030208855,92881.739
9241,2996,49,0.022705,91,0.053467,18,92891739,0.006487142857142857,0.00034684806714285716,92891.739
9242,2997,47,0.02124,89,0.052002,18,92901739,0.006068571428571428,0.0003155778514285714,92901.739
9243,2998,46,0.020508,90,0.052734,18,92911739,0.005859428571428571,0.0003089911062857143,92911.739
9244,2999,48,0.021973,88,0.05127,18,92921739,0.006278,0.00032187306,92921.739
9245,3000,48,0.021973,89,0.052002,18,92931740,0.006278,0.000326468556,92931.74
9246,3001,47,0.020508,91,0.052734,19,92941740,0.005859428571428571,0.0003089911062857143,92941.74
9247,3002,47,0.02124,90,0.052734,18,92951740,0.006068571428571428,0.0003200200457142857,92951.74
9248,3003,49,0.022705,89,0.052002,18,92961740,0.006487142857142857,0.00033734440285714283,92961.74
9249,3004,48,0.02124,90,0.052002,19,92971740,0.006068571428571428,0.0003155778514285714,92971.74
9250,3005,46,0.020508,90,0.052734,18,92981740,0.005859428571428571,0.0003089911062857143,92981.74
9251,3006,48,0.021973,90,0.052734,18,92991741,0.006278,0.000331064052,92991.741
9252,3007,46,0.020508,90,0.052734,18,93001741,0.005859428571428571,0.0003089911062857143,93001.741
9253,3008,48,0.021973,90,0.052734,18,93011741,0.006278,0.000331064052,93011.741
9254,3009,48,0.021973,91,0.053467,18,93021741,0.006278,0.00033566582599999997,93021.741
9255,3010,48,0.02124,89,0.05127,19,93031741,0.006068571428571428,0.00031113565714285715,93031.741
9256,3011,48,0.021973,90,0.052734,18,93041742,0.006278,0.000331064052,93041.742
9257,3012,49,0.022705,89,0.052002,18,93051742,0.006487142857142857,0.00033734440285714283,93051.742
9258,3013,48,0.021973,90,0.052734,18,93061742,0.006278,0.000331064052,93061.742
9259,3014,51,0.02417,90,0.052734,18,93071742,0.006905714285714286,0.0003641659371428572,93071.742
9260,3015,48,0.021973,89,0.052002,18,93081742,0.006278,0.000326468556,93081.742
9261,3016,48,0.021973,89,0.052002,18,93091742,0.006278,0.000326468556,93091.742
9262,3017,46,0.020508,89,0.052002,18,93101743,0.005859428571428571,0.00030470200457142853,93101.743
9263,3018,48,0.021973,91,0.053467,18,93111743,0.006278,0.00033566582599999997,93111.743
9264,3019,47,0.021973,90,0.053467,17,93121743,0.006278,0.00033566582599999997,93121.743
9265,3020,46,0.020508,90,0.052734,18,93131743,0.005859428571428571,0.0003089911062857143,93131.743
9266,3021,46,0.020508,91,0.053467,18,93141743,0.005859428571428571,0.00031328606742857143,93141.743
9267,3022,48,0.021973,90,0.052734,18,93151744,0.006278,0.000331064052,93151.744
9268,3023,47,0.02124,90,0.052734,18,93161744,0.006068571428571428,0.0003200200457142857,93161.744
9269,3024,48,0.021973,90,0.052734,18,93171744,0.006278,0.000331064052,93171.744
9270,3025,47,0.02124,86,0.049805,18,93181744,0.006068571428571428,0.0003022452,93181.744
9271,3026,46,0.020508,88,0.05127,18,93191744,0.005859428571428571,0.00030041290285714284,93191.744
9272,3027,46,0.020508,88,0.05127,18,93201745,0.005859428571428571,0.00030041290285714284,93201.745
9273,3028,47,0.02124,89,0.052002,18,93211745,0.006068571428571428,0.0003155778514285714,93211.745
9274,3029,48,0.022705,88,0.052002,17,93221745,0.006487142857142857,0.00033734440285714283,93221.745
9275,3030,48,0.021973,88,0.05127,18,93231745,0.006278,0.00032187306,93231.745
9276,3031,47,0.02124,86,0.049805,18,93241745,0.006068571428571428,0.0003022452,93241.745
9277,3032,47,0.02124,86,0.049805,18,93251745,0.006068571428571428,0.0003022452,93251.745
9278,3033,49,0.022705,89,0.052002,18,93261746,0.006487142857142857,0.00033734440285714283,93261.746
9279,3034,46,0.020508,87,0.050537,18,93271746,0.005859428571428571,0.0002961179417142857,93271.746
9280,3035,47,0.02124,89,0.052002,18,93281746,0.006068571428571428,0.0003155778514285714,93281.746
9281,3036,45,0.019775,89,0.052002,18,93291746,0.0056500000000000005,0.00029381130000000004,93291.746
9282,3037,45,0.019775,89,0.052002,18,93301746,0.0056500000000000005,0.00029381130000000004,93301.746
9283,3038,47,0.020508,89,0.05127,19,93311747,0.005859428571428571,0.00030041290285714284,93311.747
9284,3039,47,0.02124,88,0.05127,18,93321747,0.006068571428571428,0.00031113565714285715,93321.747
9285,3040,48,0.022705,89,0.052734,17,93331747,0.006487142857142857,0.00034209299142857146,93331.747
9286,3041,46,0.020508,88,0.05127,18,93341747,0.005859428571428571,0.00030041290285714284,93341.747
9287,3042,46,0.020508,88,0.05127,18,93351747,0.005859428571428571,0.00030041290285714284,93351.747
9288,3043,46,0.020508,89,0.052002,18,93361747,0.005859428571428571,0.00030470200457142853,93361.747
9289,3044,46,0.020508,89,0.052002,18,93371748,0.005859428571428571,0.00030470200457142853,93371.748
9290,3045,47,0.02124,88,0.05127,18,93381748,0.006068571428571428,0.00031113565714285715,93381.748
9291,3046,45,0.019043,89,0.05127,19,93391748,0.005440857142857143,0.00027895274571428574,93391.748
9292,3047,48,0.021973,89,0.052002,18,93401748,0.006278,0.000326468556,93401.748
9293,3048,46,0.019775,88,0.050537,19,93411748,0.0056500000000000005,0.00028553405,93411.748
9294,3049,46,0.020508,87,0.050537,18,93421749,0.005859428571428571,0.0002961179417142857,93421.749
9295,3050,47,0.02124,88,0.05127,18,93431749,0.006068571428571428,0.00031113565714285715,93431.749
9296,3051,47,0.02124,85,0.049072,18,93441749,0.006068571428571428,0.0002977969371428571,93441.749
9297,3052,46,0.020508,88,0.05127,18,93451749,0.005859428571428571,0.00030041290285714284,93451.749
9298,3053,46,0.020508,88,0.05127,18,93461749,0.005859428571428571,0.00030041290285714284,93461.749
9299,3054,46,0.020508,89,0.052002,18,93471749,0.005859428571428571,0.00030470200457142853,93471.749
9300,3055,46,0.020508,86,0.049805,18,93481750,0.005859428571428571,0.00029182884,93481.75
9301,3056,47,0.02124,86,0.049805,18,93491750,0.006068571428571428,0.0003022452,93491.75
9302,3057,45,0.019043,88,0.050537,19,93501750,0.005440857142857143,0.00027496459742857145,93501.75
9303,3058,45,0.019775,89,0.052002,18,93511750,0.0056500000000000005,0.00029381130000000004,93511.75
9304,3059,45,0.019775,89,0.052002,18,93521750,0.0056500000000000005,0.00029381130000000004,93521.75
9305,3060,47,0.020508,86,0.049072,19,93531751,0.005859428571428571,0.0002875338788571428,93531.751
9306,3061,46,0.020508,89,0.052002,18,93541751,0.005859428571428571,0.00030470200457142853,93541.751
9307,3062,47,0.02124,88,0.05127,18,93551751,0.006068571428571428,0.00031113565714285715,93551.751
9308,3063,47,0.02124,86,0.049805,18,93561751,0.006068571428571428,0.0003022452,93561.751
9309,3064,46,0.020508,88,0.05127,18,93571751,0.005859428571428571,0.00030041290285714284,93571.751
9310,3065,50,0.023438,88,0.05127,18,93581751,0.0066965714285714285,0.00034333321714285716,93581.751
9311,3066,46,0.019775,86,0.049072,19,93591752,0.0056500000000000005,0.00027725680000000003,93591.752
9312,3067,47,0.02124,86,0.049805,18,93601752,0.006068571428571428,0.0003022452,93601.752
9313,3068,46,0.020508,86,0.049805,18,93611752,0.005859428571428571,0.00029182884,93611.752
9314,3069,47,0.02124,88,0.05127,18,93621752,0.006068571428571428,0.00031113565714285715,93621.752
9315,3070,46,0.020508,88,0.05127,18,93631752,0.005859428571428571,0.00030041290285714284,93631.752
9316,3071,46,0.020508,86,0.049805,18,93641753,0.005859428571428571,0.00029182884,93641.753
9317,3072,45,0.019775,87,0.050537,18,93651753,0.0056500000000000005,0.00028553405,93651.753
9318,3073,48,0.02124,88,0.050537,19,93661753,0.006068571428571428,0.00030668739428571425,93661.753
9319,3074,47,0.02124,91,0.053467,18,93671753,0.006068571428571428,0.00032446830857142857,93671.753
9320,3075,48,0.021973,88,0.05127,18,93681753,0.006278,0.00032187306,93681.753
9321,3076,47,0.02124,86,0.049805,18,93691753,0.006068571428571428,0.0003022452,93691.753
9322,3077,48,0.021973,88,0.05127,18,93701754,0.006278,0.00032187306,93701.754
9323,3078,46,0.020508,88,0.05127,18,93711754,0.005859428571428571,0.00030041290285714284,93711.754
9324,3079,46,0.020508,86,0.049805,18,93721754,0.005859428571428571,0.00029182884,93721.754
9325,3080,44,0.019043,88,0.05127,18,93731754,0.005440857142857143,0.00027895274571428574,93731.754
9326,3081,46,0.020508,88,0.05127,18,93741754,0.005859428571428571,0.00030041290285714284,93741.754
9327,3082,47,0.02124,85,0.049072,18,93751755,0.006068571428571428,0.0002977969371428571,93751.755
9328,3083,46,0.020508,84,0.04834,18,93761755,0.005859428571428571,0.0002832447771428571,93761.755
9329,3084,46,0.020508,88,0.05127,18,93771755,0.005859428571428571,0.00030041290285714284,93771.755
9330,3085,46,0.020508,89,0.052002,18,93781755,0.005859428571428571,0.00030470200457142853,93781.755
9331,3086,47,0.02124,85,0.049072,18,93791755,0.006068571428571428,0.0002977969371428571,93791.755
9332,3087,46,0.020508,85,0.049072,18,93801756,0.005859428571428571,0.0002875338788571428,93801.756
9333,3088,48,0.021973,85,0.049072,18,93811756,0.006278,0.00030807401599999997,93811.756
9334,3089,45,0.019775,86,0.049805,18,93821756,0.0056500000000000005,0.00028139825000000006,93821.756
9335,3090,44,0.018311,86,0.049072,19,93831756,0.005231714285714286,0.00025673068342857143,93831.756
9336,3091,45,0.019775,86,0.049805,18,93841756,0.0056500000000000005,0.00028139825000000006,93841.756
9337,3092,45,0.019775,88,0.05127,18,93851756,0.0056500000000000005,0.00028967550000000004,93851.756
9338,3093,46,0.019775,87,0.049805,19,93861757,0.0056500000000000005,0.00028139825000000006,93861.757
9339,3094,46,0.020508,86,0.049805,18,93871757,0.005859428571428571,0.00029182884,93871.757
9340,3095,45,0.019775,88,0.05127,18,93881757,0.0056500000000000005,0.00028967550000000004,93881.757
9341,3096,46,0.020508,87,0.050537,18,93891757,0.005859428571428571,0.0002961179417142857,93891.757
9342,3097,46,0.020508,88,0.05127,18,93901757,0.005859428571428571,0.00030041290285714284,93901.757
9343,3098,46,0.020508,85,0.049072,18,93911757,0.005859428571428571,0.0002875338788571428,93911.757
9344,3099,45,0.019775,90,0.052734,18,93921758,0.0056500000000000005,0.00029794710000000005,93921.758
9345,3100,46,0.020508,86,0.049805,18,93931758,0.005859428571428571,0.00029182884,93931.758
9346,3101,46,0.020508,86,0.049805,18,93941758,0.005859428571428571,0.00029182884,93941.758
9347,3102,44,0.019043,85,0.049072,18,93951758,0.005440857142857143,0.00026699374171428573,93951.758
9348,3103,46,0.020508,85,0.049072,18,93961758,0.005859428571428571,0.0002875338788571428,93961.758
9349,3104,45,0.019043,86,0.049072,19,93971759,0.005440857142857143,0.00026699374171428573,93971.759
9350,3105,46,0.020508,85,0.049072,18,93981759,0.005859428571428571,0.0002875338788571428,93981.759
9351,3106,45,0.019775,86,0.049805,18,93991759,0.0056500000000000005,0.00028139825000000006,93991.759
9352,3107,44,0.019043,85,0.049072,18,94001759,0.005440857142857143,0.00026699374171428573,94001.759
9353,3108,45,0.019775,85,0.049072,18,94011759,0.0056500000000000005,0.00027725680000000003,94011.759
9354,3109,48,0.021973,86,0.049805,18,94021760,0.006278,0.00031267579,94021.76
9355,3110,46,0.020508,86,0.049805,18,94031760,0.005859428571428571,0.00029182884,94031.76
9356,3111,46,0.020508,85,0.049072,18,94041760,0.005859428571428571,0.0002875338788571428,94041.76
9357,3112,45,0.019775,82,0.046875,18,94051760,0.0056500000000000005,0.00026484375,94051.76
9358,3113,46,0.020508,87,0.050537,18,94061760,0.005859428571428571,0.0002961179417142857,94061.76
9359,3114,45,0.019775,86,0.049805,18,94071760,0.0056500000000000005,0.00028139825000000006,94071.76
9360,3115,46,0.020508,85,0.049072,18,94081761,0.005859428571428571,0.0002875338788571428,94081.761
9361,3116,45,0.019043,85,0.04834,19,94091761,0.005440857142857143,0.0002630110342857143,94091.761
9362,3117,47,0.02124,84,0.04834,18,94101761,0.006068571428571428,0.00029335474285714283,94101.761
9363,3118,46,0.020508,85,0.049072,18,94111761,0.005859428571428571,0.0002875338788571428,94111.761
9364,3119,46,0.020508,85,0.049072,18,94121761,0.005859428571428571,0.0002875338788571428,94121.761
9365,3120,45,0.019775,85,0.049072,18,94131761,0.0056500000000000005,0.00027725680000000003,94131.761
9366,3121,46,0.020508,85,0.049072,18,94141762,0.005859428571428571,0.0002875338788571428,94141.762
9367,3122,46,0.020508,85,0.049072,18,94151762,0.005859428571428571,0.0002875338788571428,94151.762
9368,3123,45,0.019043,84,0.047607,19,94161762,0.005440857142857143,0.000259022886,94161.762
9369,3124,45,0.019775,85,0.049072,18,94171762,0.0056500000000000005,0.00027725680000000003,94171.762
9370,3125,46,0.019775,85,0.04834,19,94181762,0.0056500000000000005,0.00027312100000000003,94181.762
9371,3126,45,0.020508,85,0.049805,17,94191763,0.005859428571428571,0.00029182884,94191.763
9372,3127,43,0.017578,85,0.04834,19,94201763,0.005022285714285714,0.00024277729142857144,94201.763
9373,3128,44,0.019043,83,0.047607,18,94211763,0.005440857142857143,0.000259022886,94211.763
9374,3129,45,0.019775,84,0.04834,18,94221763,0.0056500000000000005,0.00027312100000000003,94221.763
9375,3130,46,0.020508,85,0.049072,18,94231763,0.005859428571428571,0.0002875338788571428,94231.763
