00553	0.391846	02037	1.478760	00553	947163
00550	0.389648	02020	1.466309	00550	948163
00547	0.387451	02032	1.475098	00547	949163
00553	0.391846	02037	1.478760	00553	950164
00546	0.386719	02030	1.473633	00546	951164
00550	0.389648	02018	1.464844	00550	952164
00544	0.385254	02032	1.475098	00544	953164
00552	0.391113	02035	1.477295	00552	954164
00547	0.387451	02033	1.475830	00547	955164
00542	0.383789	02029	1.472900	00542	956165
00553	0.391846	02037	1.478760	00553	957165
00550	0.389648	02033	1.475830	00550	958165
00557	0.394043	02029	1.472168	00557	959165
00549	0.388916	02035	1.477295	00549	960165
00555	0.393311	02016	1.463379	00555	961166
00559	0.396240	02033	1.475830	00559	962166
00552	0.391113	02017	1.464111	00552	963166
